DATE;WIG20;WHV20(21);WIV20;WIV20(CALL);WIV20(PUT)
2010-08-03;2545.6;0.1615;0.2431;0.1718;0.2797
2010-08-04;2554.59;0.1524;0.2162;0.1827;0.27
2010-08-05;2546.89;0.1529;0.2386;0.1842;0.278
2010-08-06;2548.63;0.1523;0.2412;0.1856;0.2731
2010-08-09;2528.42;0.1581;0.2522;0.1931;0.286
2010-08-10;2489.77;0.169;0.2509;0.1949;0.2694
2010-08-11;2455.41;0.1769;0.241;0.1983;0.2696
2010-08-12;2466.67;0.1771;0.234;0.1972;0.2675
2010-08-13;2452.05;0.1789;0.2492;0.202;0.2663
2010-08-16;2482.89;0.1798;0.2632;0.2062;0.2967
2010-08-17;2493.05;0.1799;0.2312;0.195;0.2784
2010-08-18;2479.64;0.1776;0.2394;0.1836;0.2721
2010-08-19;2463.84;0.1636;0.2402;0.2011;0.2687
2010-08-20;2445.14;0.1555;0.2187;0.1903;0.2575
2010-08-23;2465.59;0.1582;0.2516;0.2036;0.2692
2010-08-24;2410.23;0.1688;0.2284;0.2037;0.2656
2010-08-25;2393.28;0.1694;0.2475;0.2076;0.2628
2010-08-26;2400.33;0.1698;0.2281;0.2013;0.2608
2010-08-27;2430.39;0.1751;0.2295;0.1941;0.2708
2010-08-30;2413.91;0.1761;0.2257;0.2023;0.2483
2010-08-31;2431.11;0.1464;0.237;0.2046;0.2552
2010-09-01;2453.44;0.1512;0.2353;0.1977;0.2638
2010-09-02;2460.66;0.151;0.2281;0.1918;0.2487
2010-09-03;2476.19;0.1535;0.2275;0.1946;0.2508
2010-09-06;2487.83;0.1548;0.2108;0.1922;0.2414
2010-09-07;2478.75;0.1531;0.2103;0.1946;0.2462
2010-09-08;2530.63;0.1612;0.2068;0.1859;0.2184
2010-09-09;2535.85;0.1519;0.2178;0.1775;0.2407
2010-09-10;2524.48;0.1529;0.2216;0.2141;0.2255
2010-09-13;2559.89;0.1569;0.2152;0.1745;0.2554
2010-09-14;2552.88;0.1528;0.2118;0.1867;0.2396
2010-09-15;2558.14;0.1525;0.2383;0.1875;0.2577
2010-09-16;2546.45;0.1521;0.2183;0.1987;0.2479
2010-09-17;2539.42;0.1503;0.1938;0.1853;0.2268
2010-09-20;2554.96;0.1473;0.1978;0.1814;0.2453
2010-09-21;2589.73;0.1512;0.2024;0.1789;0.2311
2010-09-22;2591.3;0.1206;0.1964;0.1732;0.2125
2010-09-23;2571.35;0.1213;0.1898;0.1716;0.2109
2010-09-24;2606.78;0.1265;0.2004;0.1705;0.2085
2010-09-27;2602.14;0.1239;0.2001;0.1636;0.2078
2010-09-28;2572.31;0.1298;0.1867;0.17;0.2163
2010-09-29;2585.42;0.1292;0.1991;0.1684;0.209
2010-09-30;2615.22;0.1309;0.2006;0.1704;0.2226
2010-10-01;2611.3;0.1318;0.1917;0.1741;0.2058
2010-10-04;2633.94;0.1329;0.205;0.1752;0.2117
2010-10-05;2667.14;0.1369;0.2067;0.1819;0.2214
2010-10-06;2664.1;0.1356;0.2049;0.1983;0.2166
2010-10-07;2626.43;0.1335;0.2113;0.2018;0.2182
2010-10-08;2609.15;0.1366;0.2018;0.1944;0.2111
2010-10-11;2625.95;0.1359;0.2001;0.1875;0.2089
2010-10-12;2627.88;0.1286;0.1905;0.1737;0.2007
2010-10-13;2693.08;0.151;0.1929;0.1684;0.201
2010-10-14;2676.9;0.1539;0.1798;0.1647;0.1895
2010-10-15;2654.25;0.1567;0.1779;0.162;0.1881
2010-10-18;2663.44;0.1558;0.1783;0.1627;0.1863
2010-10-19;2626.39;0.165;0.1792;0.1609;0.186
2010-10-20;2615.81;0.1597;0.1756;0.1563;0.1911
2010-10-21;2653.94;0.167;0.168;0.1567;0.1791
2010-10-22;2641.6;0.1653;0.1724;0.1516;0.1877
2010-10-25;2641.8;0.1589;0.1744;0.1574;0.1827
2010-10-26;2629.35;0.1598;0.1682;0.1521;0.1813
2010-10-27;2641.84;0.1541;0.1716;0.1538;0.1827
2010-10-28;2638.97;0.1537;0.1867;0.1549;0.1933
2010-10-29;2651.27;0.1495;0.1901;0.1566;0.1965
2010-11-02;2679.22;0.1531;0.1812;0.1686;0.1901
2010-11-03;2668.39;0.1517;0.1871;0.167;0.2037
2010-11-04;2721.43;0.1606;0.1805;0.1639;0.1871
2010-11-05;2733.37;0.1609;0.185;0.1757;0.1945
2010-11-08;2731.56;0.1508;0.1852;0.1604;0.1901
2010-11-09;2769.26;0.1529;0.1844;0.1586;0.1965
2010-11-10;2726.48;0.1651;0.1946;0.1585;0.2021
2010-11-12;2739.5;0.1654;0.1752;0.1541;0.1814
2010-11-15;2719.14;0.1462;0.1679;0.1485;0.1765
2010-11-16;2682.82;0.1525;0.19;0.1542;0.2005
2010-11-17;2680.57;0.1493;0.1606;0.1489;0.1742
2010-11-18;2688.32;0.1492;0.1717;0.1445;0.184
2010-11-19;2655.84;0.147;0.1632;0.1523;0.1859
2010-11-22;2645.75;0.1469;0.1607;0.157;0.1692
2010-11-23;2637.95;0.1381;0.1672;0.1503;0.1771
2010-11-24;2662.32;0.1409;0.1747;0.1516;0.1866
2010-11-25;2667.14;0.141;0.1714;0.1489;0.1955
2010-11-26;2641.81;0.1443;0.1823;0.1654;0.1947
2010-11-29;2616.18;0.1473;0.1977;0.1838;0.2075
2010-11-30;2611.6;0.1474;0.2015;0.1931;0.2083
2010-12-01;2667.42;0.1649;0.2091;0.1933;0.2323
2010-12-02;2682.05;0.1619;0.1972;0.1795;0.2224
2010-12-03;2712.09;0.1656;0.2048;0.1773;0.2212
2010-12-06;2747.28;0.1571;0.2006;0.1842;0.2098
2010-12-07;2765.38;0.158;0.1988;0.1945;0.2052
2010-12-08;2763.97;0.158;0.2015;0.1929;0.2132
2010-12-09;2757.07;0.1507;0.1973;0.1883;0.2072
2010-12-10;2763.26;0.1399;0.2083;0.1925;0.2141
2010-12-13;2769.89;0.1393;0.2028;0.1967;0.2058
2010-12-14;2774.61;0.1362;0.1887;0.18;0.2175
2010-12-15;2787.09;0.1259;0.2092;0.2034;0.2118
2010-12-16;2755.36;0.134;0.2475;0.2594;0.2288
2010-12-17;2759.52;0.1339;0.1901;0.164;0.2095
2010-12-20;2741.3;0.128;0.187;0.1682;0.206
2010-12-21;2772.03;0.1307;0.1776;0.1567;0.2127
2010-12-22;2769.51;0.1299;0.1727;0.1699;0.2228
2010-12-23;2768.66;0.1276;0.1871;0.1609;0.2169
2010-12-27;2758.5;0.1291;0.1939;0.1658;0.212
2010-12-28;2742.54;0.1256;0.1936;0.1728;0.2054
2010-12-29;2775.89;0.123;0.1696;0.1633;0.2028
2010-12-30;2756.88;0.1267;0.2005;0.1929;0.2064
2010-12-31;2744.17;0.1091;0.1825;0.1724;0.1998
2011-01-03;2782.32;0.1167;0.1836;0.1771;0.2011
2011-01-04;2739.96;0.1257;0.1958;0.177;0.2043
2011-01-05;2705.35;0.1252;0.199;0.1791;0.2054
2011-01-07;2682;0.1251;0.1971;0.1803;0.2125
2011-01-10;2658.32;0.1277;0.2059;0.1975;0.2171
2011-01-11;2671.38;0.1298;0.2052;0.1954;0.2208
2011-01-12;2719.34;0.1459;0.1967;0.1844;0.214
2011-01-13;2725.48;0.1459;0.2051;0.1833;0.226
2011-01-14;2704.88;0.1474;0.1923;0.1786;0.2148
2011-01-17;2720.49;0.1481;0.2124;0.174;0.2246
2011-01-18;2794.58;0.1725;0.1968;0.1765;0.2182
2011-01-19;2757.3;0.1793;0.2046;0.1796;0.2263
2011-01-20;2726.25;0.1822;0.211;0.1835;0.2313
2011-01-21;2733.31;0.1778;0.2054;0.1753;0.2317
2011-01-24;2722.41;0.1781;0.2012;0.1782;0.2288
2011-01-25;2695.94;0.1808;0.204;0.1826;0.2264
2011-01-26;2715.71;0.183;0.1986;0.1823;0.2229
2011-01-27;2724.95;0.1826;0.2033;0.1824;0.219
2011-01-28;2704.92;0.1783;0.2096;0.1835;0.2245
2011-01-31;2704.86;0.1771;0.2329;0.1923;0.2373
2011-02-01;2727.96;0.1795;0.2166;0.1716;0.2427
2011-02-02;2724.96;0.1719;0.2064;0.1789;0.2214
2011-02-03;2733.73;0.1641;0.2039;0.1721;0.2169
2011-02-04;2742.34;0.1577;0.2017;0.1744;0.2176
2011-02-07;2741.18;0.1541;0.2012;0.1667;0.2117
2011-02-08;2737.65;0.15;0.193;0.1682;0.2106
2011-02-09;2742.05;0.1495;0.1856;0.1692;0.2027
2011-02-10;2706.01;0.1447;0.2047;0.172;0.2111
2011-02-11;2727.06;0.1472;0.1856;0.1648;0.2048
2011-02-14;2716.36;0.1453;0.188;0.1708;0.1987
2011-02-15;2702.62;0.1449;0.1905;0.1651;0.201
2011-02-16;2687.45;0.1061;0.1784;0.1631;0.1936
2011-02-17;2641.83;0.1119;0.178;0.1669;0.2057
2011-02-18;2663.53;0.1119;0.1782;0.1667;0.1902
2011-02-21;2661.46;0.1111;0.1842;0.1671;0.1933
2011-02-22;2653.51;0.1108;0.1767;0.1653;0.1859
2011-02-23;2673.86;0.1103;0.1801;0.1658;0.1873
2011-02-24;2653.94;0.1092;0.1825;0.1575;0.2007
2011-02-25;2673.52;0.1121;0.1702;0.1582;0.1831
2011-02-28;2717.81;0.1246;0.1707;0.1549;0.1919
2011-03-01;2692.29;0.1291;0.1764;0.1521;0.2
2011-03-02;2708.54;0.1272;0.1736;0.1609;0.1969
2011-03-03;2762.89;0.1454;0.1654;0.153;0.1793
2011-03-04;2783.11;0.147;0.1738;0.1472;0.2053
2011-03-07;2788.23;0.1468;0.1728;0.1548;0.1821
2011-03-08;2794.73;0.1468;0.1727;0.1507;0.1884
2011-03-09;2780.27;0.1482;0.1681;0.1585;0.1841
2011-03-10;2760.25;0.1507;0.1828;0.1623;0.2023
2011-03-11;2749.3;0.1434;0.1837;0.155;0.2101
2011-03-14;2757.76;0.1414;0.1976;0.1668;0.2247
2011-03-15;2748.55;0.1411;0.1919;0.1662;0.2119
2011-03-16;2714.19;0.1473;0.2055;0.1713;0.229
2011-03-17;2757.54;0.1553;0.2291;0.2016;0.2403
2011-03-18;2779.69;0.1414;0.1995;0.1575;0.2247
2011-03-21;2792.57;0.1401;0.1919;0.1613;0.2195
2011-03-22;2768.11;0.145;0.1971;0.1619;0.2185
2011-03-23;2768.96;0.1441;0.1873;0.1657;0.2174
2011-03-24;2781.98;0.143;0.1915;0.1604;0.2164
2011-03-25;2813.89;0.1423;0.2054;0.1559;0.2192
2011-03-28;2828.42;0.1416;0.2031;0.1497;0.2161
2011-03-29;2816.07;0.1342;0.1985;0.1488;0.2059
2011-03-30;2806.43;0.1294;0.181;0.1496;0.2023
2011-03-31;2816.96;0.1287;0.1923;0.1657;0.2039
2011-04-01;2877.24;0.1311;0.18;0.165;0.2095
2011-04-04;2883.35;0.1297;0.1822;0.1543;0.1905
2011-04-05;2884.4;0.1297;0.1852;0.153;0.1969
2011-04-06;2928.19;0.138;0.1696;0.1496;0.1805
2011-04-07;2928.95;0.1355;0.1679;0.1513;0.1784
2011-04-08;2903.53;0.137;0.174;0.1534;0.1819
2011-04-11;2908.38;0.135;0.1693;0.1478;0.1864
2011-04-12;2890.82;0.1384;0.179;0.1518;0.1979
2011-04-13;2923.8;0.1403;0.1658;0.1479;0.1771
2011-04-14;2906.85;0.1325;0.1676;0.1471;0.1814
2011-04-15;2917.21;0.1243;0.1707;0.1519;0.1854
2011-04-18;2872.7;0.1375;0.1684;0.1523;0.1959
2011-04-19;2888.09;0.1378;0.1668;0.1474;0.1885
2011-04-20;2925.83;0.1377;0.175;0.1511;0.1833
2011-04-21;2908.02;0.1409;0.1739;0.1462;0.1894
2011-04-26;2927.04;0.1414;0.1655;0.1496;0.1866
2011-04-27;2917.34;0.1388;0.176;0.1544;0.1861
2011-04-28;2932.62;0.1388;0.1688;0.1505;0.1766
2011-04-29;2913.13;0.1403;0.1619;0.145;0.1742
2011-05-02;2919.81;0.1391;0.1636;0.1484;0.1759
2011-05-04;2878.44;0.1498;0.1625;0.1458;0.1799
2011-05-05;2858.91;0.1325;0.1602;0.1461;0.1734
2011-05-06;2867.19;0.1327;0.1632;0.1487;0.1789
2011-05-09;2835.49;0.138;0.1604;0.148;0.1855
2011-05-10;2869.32;0.1336;0.1662;0.1491;0.1822
2011-05-11;2857.03;0.134;0.1799;0.1445;0.1882
2011-05-12;2829.83;0.1347;0.1717;0.1438;0.1891
2011-05-13;2822.57;0.1343;0.1664;0.1473;0.1821
2011-05-16;2845.94;0.1373;0.1719;0.1543;0.1854
2011-05-17;2805.67;0.1375;0.1817;0.1499;0.1971
2011-05-18;2824.23;0.1399;0.1726;0.1619;0.181
2011-05-19;2821.46;0.1387;0.1751;0.1499;0.192
2011-05-20;2829.43;0.1298;0.1748;0.1494;0.1989
2011-05-23;2816.7;0.1285;0.1689;0.1574;0.1763
2011-05-24;2824.01;0.1185;0.1781;0.1555;0.1847
2011-05-25;2853.7;0.1246;0.1711;0.1569;0.1815
2011-05-26;2855.9;0.1218;0.1679;0.1612;0.1879
2011-05-27;2866.63;0.1227;0.1735;0.1507;0.1812
2011-05-30;2871.26;0.121;0.179;0.1474;0.1926
2011-05-31;2903.61;0.1263;0.1657;0.1559;0.172
2011-06-01;2901.61;0.126;0.1724;0.1442;0.1797
2011-06-02;2896.05;0.1154;0.1604;0.1431;0.192
2011-06-03;2883.82;0.1137;0.152;0.135;0.1896
2011-06-06;2868.98;0.1149;0.1721;0.1509;0.1983
2011-06-07;2895.87;0.1117;0.1589;0.1424;0.1869
2011-06-08;2884.17;0.1055;0.1637;0.1531;0.1822
2011-06-09;2871.69;0.1056;0.1595;0.1482;0.1892
2011-06-10;2852.16;0.1027;0.1629;0.1517;0.1788
2011-06-13;2858.49;0.1023;0.1798;0.1655;0.1899
2011-06-14;2879.07;0.1013;0.1733;0.152;0.1792
2011-06-15;2866.62;0.0878;0.1668;0.1576;0.1684
2011-06-16;2863.81;0.0856;0.1776;0.1751;0.1781
2011-06-17;2880.13;0.0871;0.182;0.1556;0.1938
2011-06-20;2828.12;0.1095;0.1658;0.1605;0.1712
2011-06-21;2837.19;0.1088;0.1719;0.1706;0.1748
2011-06-22;2807.74;0.1147;0.172;0.1717;0.173
2011-06-24;2801.59;0.1078;0.1655;0.157;0.1749
2011-06-27;2788.18;0.1085;0.1585;0.1605;0.1551
2011-06-28;2782.83;0.107;0.167;0.1531;0.1737
2011-06-29;2812.05;0.1144;0.1569;0.1538;0.1618
2011-06-30;2802.01;0.1055;0.1512;0.144;0.1569
2011-07-01;2813.35;0.1074;0.1641;0.139;0.1761
2011-07-04;2804.15;0.1076;0.1586;0.1452;0.1676
2011-07-05;2813.58;0.1084;0.1676;0.1478;0.1735
2011-07-06;2792.37;0.1098;0.1541;0.1398;0.1662
2011-07-07;2820.08;0.1105;0.1496;0.1423;0.1595
2011-07-08;2793.62;0.1138;0.1422;0.1351;0.1552
2011-07-11;2743.44;0.1275;0.1502;0.1501;0.1502
2011-07-12;2734.8;0.1265;0.138;0.1375;0.1383
2011-07-13;2762.63;0.1327;0.1336;0.1242;0.1395
2011-07-14;2742.32;0.13;0.1346;0.1257;0.1406
2011-07-15;2747.6;0.1306;0.1449;0.1261;0.1556
2011-07-18;2675.67;0.156;0.1521;0.14;0.1662
2011-07-19;2680.72;0.1538;0.1628;0.1448;0.1834
2011-07-20;2693.17;0.1461;0.1704;0.1417;0.1901
2011-07-21;2729.46;0.1551;0.1617;0.1415;0.18
2011-07-22;2743.46;0.1536;0.158;0.1339;0.1799
2011-07-25;2734.4;0.1537;0.1576;0.1394;0.1641
2011-07-26;2720.54;0.1538;0.1638;0.1386;0.1758
2011-07-27;2689.21;0.1581;0.1488;0.1413;0.1761
2011-07-28;2720.73;0.1593;0.1557;0.1419;0.1804
2011-07-29;2726.31;0.1596;0.1523;0.137;0.1716
2011-08-01;2702.23;0.1604;0.1556;0.1389;0.1741
2011-08-02;2665.98;0.1655;0.1635;0.1524;0.1804
2011-08-03;2579.15;0.1955;0.2102;0.1751;0.2228
2011-08-04;2487.66;0.225;0.2968;0.2267;0.307
2011-08-05;2447.21;0.2207;0.3981;0.3261;0.4081
2011-08-08;2390.01;0.2284;0.4363;0.3578;0.4483
2011-08-09;2313.48;0.2422;0.5043;0.4352;0.538
2011-08-10;2194.07;0.2874;0.5043;0.4411;0.5367
2011-08-11;2293.38;0.3389;0.4293;0.4141;0.4453
2011-08-12;2331.53;0.3503;0.3922;0.3605;0.4229
2011-08-16;2387.49;0.3659;0.3504;0.328;0.3729
2011-08-17;2387.3;0.3591;0.3007;0.2841;0.3113
2011-08-18;2248.51;0.4049;0.328;0.299;0.3817
2011-08-19;2252.4;0.4038;0.3784;0.3168;0.4054
2011-08-22;2304.59;0.4117;0.2923;0.2768;0.3774
2011-08-23;2299.06;0.4094;0.3118;0.2789;0.3483
2011-08-24;2301.67;0.4104;0.2892;0.2679;0.315
2011-08-25;2314.33;0.4131;0.2982;0.2773;0.3585
2011-08-26;2313.3;0.4136;0.3133;0.29;0.3667
2011-08-29;2352.41;0.417;0.3085;0.2806;0.3373
2011-08-30;2391.15;0.4238;0.3195;0.2947;0.3451
2011-08-31;2450.95;0.4372;0.3223;0.2958;0.3411
2011-09-01;2414.64;0.4376;0.3459;0.3006;0.363
2011-09-02;2359.75;0.4305;0.3194;0.2774;0.3671
2011-09-05;2276.52;0.4303;0.3634;0.3272;0.41
2011-09-06;2290.08;0.4293;0.3671;0.3171;0.404
2011-09-07;2369.75;0.4413;0.3307;0.2858;0.365
2011-09-08;2365.94;0.4254;0.3193;0.3032;0.3444
2011-09-09;2248.74;0.4219;0.375;0.3519;0.4009
2011-09-12;2181.88;0.4043;0.4412;0.4264;0.4658
2011-09-13;2195.89;0.3997;0.4209;0.4071;0.4506
2011-09-14;2210.18;0.3895;0.4706;0.3633;0.4992
2011-09-15;2283.99;0.4098;0.5671;0.4121;0.6715
2011-09-16;2298.52;0.3513;0.2939;0.2761;0.3558
2011-09-19;2263.72;0.3559;0.3196;0.2849;0.3515
2011-09-20;2284.94;0.3479;0.323;0.2934;0.3532
2011-09-21;2288.85;0.3479;0.3164;0.2808;0.3597
2011-09-22;2122.55;0.4357;0.3572;0.3182;0.3741
2011-09-23;2101.23;0.4348;0.3962;0.365;0.4243
2011-09-26;2115.22;0.4364;0.4145;0.3881;0.456
2011-09-27;2203.31;0.4587;0.4009;0.3445;0.4283
2011-09-28;2181.59;0.4536;0.4084;0.3406;0.4611
2011-09-29;2188.73;0.442;0.407;0.3445;0.4552
2011-09-30;2188.73;0.441;0.4203;0.3441;0.4482
2011-10-03;2146.56;0.4393;0.4429;0.3648;0.4838
2011-10-04;2089.84;0.432;0.4663;0.3717;0.4905
2011-10-05;2144.87;0.4435;0.4656;0.3777;0.504
2011-10-06;2173.27;0.4266;0.4502;0.3711;0.5141
2011-10-07;2190.35;0.4286;0.4602;0.3703;0.5118
2011-10-10;2265.59;0.4109;0.4442;0.3631;0.509
2011-10-11;2261.87;0.3955;0.4485;0.3492;0.5111
2011-10-12;2316.65;0.4028;0.4235;0.3321;0.4828
2011-10-13;2272.42;0.4096;0.4254;0.3207;0.4587
2011-10-14;2300.65;0.3954;0.395;0.2962;0.4773
2011-10-17;2285.91;0.3955;0.3869;0.3082;0.4328
2011-10-18;2288.43;0.3916;0.3982;0.3082;0.4624
2011-10-19;2295.22;0.3904;0.3824;0.2892;0.4105
2011-10-20;2222.09;0.4066;0.3469;0.2973;0.4324
2011-10-21;2305.42;0.3258;0.367;0.2821;0.4397
2011-10-24;2370.68;0.3319;0.3316;0.2629;0.4021
2011-10-25;2349.71;0.3357;0.316;0.258;0.3567
2011-10-26;2340.27;0.3101;0.34;0.2672;0.371
2011-10-27;2414.62;0.3215;0.3278;0.2333;0.3512
2011-10-28;2409.3;0.3224;0.3054;0.2379;0.3325
2011-10-31;2371.57;0.3299;0.3049;0.2359;0.3489
2011-11-02;2355.68;0.3212;0.3387;0.2568;0.3704
2011-11-03;2397.35;0.3029;0.3187;0.2626;0.3408
2011-11-04;2362.72;0.3026;0.2999;0.249;0.3202
2011-11-07;2381.66;0.3013;0.2994;0.2509;0.3396
2011-11-08;2397.27;0.3011;0.2783;0.2314;0.3135
2011-11-09;2315.67;0.31;0.3173;0.2671;0.3411
2011-11-10;2288.44;0.3132;0.3347;0.2709;0.3712
2011-11-14;2314.35;0.3041;0.3205;0.2567;0.3613
2011-11-15;2302.27;0.2965;0.3059;0.2633;0.3216
2011-11-16;2331.49;0.2967;0.3223;0.2608;0.3413
2011-11-17;2293.36;0.3018;0.2899;0.2583;0.3072
2011-11-18;2239.88;0.3129;0.3034;0.2684;0.3468
2011-11-21;2182.14;0.3244;0.3344;0.3005;0.3525
2011-11-22;2183.83;0.3053;0.3383;0.3105;0.3618
2011-11-23;2146.14;0.2771;0.3554;0.3197;0.3811
2011-11-24;2164.88;0.2567;0.3612;0.3246;0.3817
2011-11-25;2163.8;0.2565;0.3447;0.3032;0.3744
2011-11-28;2211.92;0.272;0.3405;0.2983;0.3896
2011-11-29;2182.53;0.2438;0.3401;0.3068;0.3641
2011-11-30;2288.07;0.3042;0.3504;0.3268;0.3728
2011-12-01;2265.03;0.3016;0.3232;0.3081;0.3829
2011-12-02;2257.9;0.3012;0.3358;0.2953;0.3701
2011-12-05;2292.13;0.2993;0.3199;0.3129;0.3243
2011-12-06;2242.12;0.3043;0.3199;0.294;0.3506
2011-12-07;2253.57;0.3032;0.3147;0.2961;0.3537
2011-12-08;2211.83;0.3063;0.3519;0.3216;0.3647
2011-12-09;2226.88;0.2864;0.3498;0.3339;0.3589
2011-12-12;2174.78;0.2946;0.3816;0.3694;0.3989
2011-12-13;2187.6;0.292;0.3715;0.3577;0.3915
2011-12-14;2173.94;0.2921;0.4092;0.4039;0.4218
2011-12-15;2161.32;0.2868;0.349;0.3222;0.4096
2011-12-16;2116.03;0.2899;0.3042;0.2622;0.345
2011-12-19;2106.24;0.2808;0.3082;0.2714;0.3309
2011-12-20;2136.95;0.2735;0.2911;0.2737;0.3058
2011-12-21;2156.43;0.2758;0.3134;0.2612;0.3515
2011-12-22;2148.41;0.2691;0.2996;0.2521;0.3316
2011-12-23;2168.83;0.2695;0.2963;0.2541;0.3536
2011-12-27;2173.35;0.2696;0.3166;0.2567;0.3381
2011-12-28;2148.03;0.2602;0.2621;0.2538;0.3066
2011-12-29;2162.62;0.2578;0.2839;0.2552;0.3237
2011-12-30;2144.48;0.1906;0.2915;0.2565;0.3252
2012-01-02;2194.11;0.209;0.2783;0.2564;0.293
2012-01-03;2204.27;0.2099;0.2921;0.2571;0.3041
2012-01-04;2183.98;0.203;0.2667;0.2378;0.2799
2012-01-05;2157.43;0.1934;0.2845;0.2431;0.3155
2012-01-09;2126.71;0.1964;0.281;0.2524;0.3147
2012-01-10;2138.06;0.1892;0.2755;0.2411;0.3119
2012-01-11;2131;0.1867;0.3011;0.2375;0.3087
2012-01-12;2166.99;0.1802;0.3064;0.2446;0.3236
2012-01-13;2166.38;0.1788;0.2883;0.2369;0.2973
2012-01-16;2182.94;0.1796;0.3003;0.2388;0.3183
2012-01-17;2207.87;0.1822;0.2592;0.2235;0.2801
2012-01-18;2228.09;0.1649;0.265;0.2327;0.2851
2012-01-19;2244.38;0.1636;0.2695;0.226;0.2863
2012-01-20;2261.02;0.159;0.2637;0.2285;0.2889
2012-01-23;2265.75;0.1573;0.2538;0.2239;0.2708
2012-01-24;2264.78;0.1561;0.2475;0.2098;0.2713
2012-01-25;2252.99;0.1561;0.2364;0.2088;0.2531
2012-01-26;2305.55;0.1729;0.229;0.2003;0.2592
2012-01-27;2306.37;0.1648;0.2471;0.1989;0.2658
2012-01-30;2316.62;0.1644;0.2574;0.2105;0.2807
2012-01-31;2332.17;0.159;0.2445;0.1895;0.2667
2012-02-01;2363.6;0.1477;0.2308;0.1948;0.2516
2012-02-02;2371.09;0.1476;0.2056;0.1893;0.2283
2012-02-03;2374.47;0.1404;0.2122;0.1844;0.241
2012-02-06;2390.27;0.1273;0.2142;0.1895;0.2407
2012-02-07;2374.64;0.1145;0.2378;0.1935;0.266
2012-02-08;2376.65;0.1156;0.2235;0.1961;0.2442
2012-02-09;2364.29;0.1175;0.2129;0.1934;0.2381
2012-02-10;2324.97;0.1318;0.2227;0.195;0.2464
2012-02-13;2342.29;0.1318;0.2274;0.1959;0.252
2012-02-14;2329.32;0.1348;0.2185;0.1966;0.2353
2012-02-15;2335.41;0.1314;0.218;0.197;0.2388
2012-02-16;2319.33;0.1332;0.2132;0.1885;0.2274
2012-02-17;2359.89;0.1427;0.2051;0.1866;0.2255
2012-02-20;2348.92;0.1435;0.2187;0.1787;0.2434
2012-02-21;2352.13;0.1435;0.2049;0.1824;0.236
2012-02-22;2328.36;0.1493;0.2285;0.1832;0.257
2012-02-23;2297.46;0.1564;0.2111;0.1859;0.2331
2012-02-24;2311.89;0.1356;0.2009;0.1823;0.2155
2012-02-27;2313.28;0.1356;0.2021;0.1878;0.2157
2012-02-28;2319.3;0.135;0.2083;0.1759;0.2282
2012-02-29;2317.11;0.1329;0.2038;0.1859;0.2199
2012-03-01;2320.89;0.1233;0.201;0.1873;0.2072
2012-03-02;2325.26;0.1229;0.2222;0.1791;0.2418
2012-03-05;2284.32;0.1358;0.2215;0.2009;0.2268
2012-03-06;2249.56;0.1398;0.2521;0.2106;0.2849
2012-03-07;2265.61;0.1433;0.2519;0.2041;0.2815
2012-03-08;2296.59;0.1534;0.2434;0.2084;0.2949
2012-03-09;2286.02;0.1532;0.2238;0.1931;0.2883
2012-03-12;2292.12;0.1433;0.2606;0.2225;0.3106
2012-03-13;2298.33;0.1408;0.2533;0.2158;0.3266
2012-03-14;2337.46;0.1526;0.251;0.2037;0.2734
2012-03-15;2344.17;0.1527;0.2459;0.221;0.2519
2012-03-16;2337.92;0.1509;0.2023;0.1898;0.2088
2012-03-19;2324.3;0.1387;0.2132;0.1925;0.2425
2012-03-20;2299.76;0.1424;0.206;0.1964;0.2147
2012-03-21;2298.42;0.1421;0.2132;0.1828;0.2224
2012-03-22;2261.86;0.1483;0.1921;0.1806;0.213
2012-03-23;2284.34;0.1465;0.2091;0.1811;0.2342
2012-03-26;2305.12;0.1484;0.2038;0.1806;0.2205
2012-03-27;2323.63;0.1511;0.19;0.1699;0.1983
2012-03-28;2307.52;0.1528;0.1952;0.1783;0.2039
2012-03-29;2271.36;0.1622;0.1965;0.1839;0.2174
2012-03-30;2286.53;0.1641;0.1855;0.1753;0.1963
2012-04-02;2300.97;0.1657;0.1899;0.1797;0.194
2012-04-03;2298.69;0.1533;0.1929;0.1751;0.2067
2012-04-04;2257.06;0.1574;0.2249;0.1785;0.2322
2012-04-05;2263.35;0.1557;0.1945;0.1771;0.2199
2012-04-10;2226.18;0.1574;0.1918;0.1769;0.2083
2012-04-11;2251.89;0.1633;0.2007;0.1742;0.2261
2012-04-12;2278.58;0.1687;0.1865;0.173;0.2079
2012-04-13;2249.93;0.1737;0.2431;0.1818;0.2566
2012-04-16;2251.37;0.161;0.2121;0.1844;0.2184
2012-04-17;2271.2;0.1645;0.2231;0.1793;0.2388
2012-04-18;2246.37;0.1678;0.2071;0.1909;0.2284
2012-04-19;2232.18;0.168;0.2077;0.1848;0.245
2012-04-20;2221.91;0.1653;0.2139;0.1855;0.2305
2012-04-23;2167.13;0.1841;0.2337;0.2004;0.2594
2012-04-24;2180.35;0.1799;0.2382;0.2045;0.2506
2012-04-25;2185.89;0.1756;0.2416;0.2059;0.2682
2012-04-26;2209.63;0.1771;0.2415;0.1975;0.2607
2012-04-27;2244.3;0.1844;0.2283;0.2054;0.2477
2012-04-30;2240.57;0.1834;0.2282;0.1997;0.2542
2012-05-02;2225.96;0.1768;0.2285;0.2042;0.2518
